PUMFID,LFW_400,LFW_410,LFW_420A,LFW_420B,LFW_420C,LFW_440,AFT_P010,AFT_020,AFT_P040,AFT_050,AFT_070,AFT_080,AFT_090,BEF_P140,BEF_P150,BEF_160,DEM_P010,DEM_P030,DEM_P140,GRADAGEP,REG_INST,CERTLEVP,PGMCIPAP,COOP,PREVLEVP,HLOSGRDP,HLOSINTP,STULOANS,OWESLGD,OWEGVIN,SRCFUND,RESP,SCHOLAR,DBTOTGRD,DBTOTINT,DBTALGRD,DBTALINT,LFSTAT,LFCINDP,LFCOCCP,LFWFTPT1,JOBQLEVP,JOBQLGRD,JOBQLINT,JOBINCP,PERSINCP,REG_RESP,VISBMINP,CTZSHIPP,LHOMEP,LFIRSTP,FATHEDP,FATEDGRD,FATEDINT,MOTHEDP,MOTEDGRD,MOTEDINT,DDIS_FL,DTYPERP,DCLASSP,WTPF
55822,3,1,3,4,2,2,2,2,1,2,2,2,2,4,1,6,1,3,1,3,3,3,1,2,2,3,3,2,6,6,3,6,4,6,6,6,6,1,5,2,1,1,1,1,4,3,3,2,1,1,1,5,1,1,5,1,1,2,6,0,13.6981
55824,3,2,1,2,2,2,2,2,1,1,1,6,3,3,1,6,2,0,3,1,3,2,9,2,6,2,2,1,4,4,3,6,6,9,4,9,4,1,4,5,1,2,2,2,6,1,3,2,1,1,1,4,1,1,2,1,1,1,1,1,54.3093
55825,1,2,1,2,1,2,1,2,1,1,1,6,1,3,1,6,2,0,1,1,4,2,10,2,6,2,2,2,6,6,3,3,1,1,0,1,0,1,2,7,1,2,2,2,6,6,4,2,1,1,1,4,1,1,4,1,1,2,6,0,10.6816
55826,1,2,1,1,1,2,1,1,1,1,1,6,1,1,1,6,1,0,1,4,4,2,1,2,1,2,2,1,1,0,3,6,1,6,6,1,0,1,5,5,1,2,2,2,5,3,4,1,2,3,3,5,2,2,4,1,1,2,6,0,11.0243
55835,2,1,1,2,1,2,1,4,1,1,1,6,2,1,2,6,1,2,1,2,4,2,4,2,1,2,2,2,6,6,3,6,6,3,0,3,0,1,6,6,2,1,1,1,5,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,11.0243
55836,1,2,1,2,1,1,6,6,6,6,6,6,6,1,2,3,1,0,3,2,3,3,5,1,3,3,3,2,6,6,3,6,3,6,6,6,6,1,3,2,1,3,2,2,7,7,3,2,1,1,1,6,2,2,5,1,1,2,6,0,12.3149
55837,1,2,2,2,2,2,1,3,1,1,1,6,1,1,1,5,1,1,1,4,4,2,5,2,2,2,2,2,6,6,1,6,6,6,6,6,6,1,4,2,1,2,1,2,4,4,3,1,2,3,3,5,3,3,4,1,1,2,6,0,12.6471
55838,3,1,2,1,1,2,2,1,1,1,1,6,1,1,1,3,1,0,1,2,3,1,9,2,1,1,1,1,1,0,3,6,6,2,0,2,0,1,2,8,1,0,1,1,5,4,3,2,1,1,1,4,2,2,4,2,2,2,6,0,51.9627
55839,1,6,6,6,6,6,2,2,1,2,2,2,1,3,1,3,1,0,1,3,3,3,3,2,3,3,3,1,4,0,3,6,4,6,6,4,0,1,6,6,2,6,6,6,96,1,3,2,1,1,1,3,1,1,4,1,1,2,6,0,10.081
55843,1,2,2,2,2,1,6,6,6,6,6,6,6,1,1,6,2,0,2,1,2,1,10,2,6,1,2,2,6,6,2,6,1,6,6,6,6,1,4,5,1,2,3,2,5,4,2,2,1,2,2,3,1,1,3,1,1,1,1,1,20.9958
55844,3,2,3,4,3,2,3,2,1,2,2,4,3,1,1,6,2,0,3,1,3,1,5,1,6,1,1,2,6,6,1,6,6,6,6,6,6,1,2,7,1,0,1,1,3,99,3,2,1,4,4,2,1,1,2,1,1,1,2,2,51.9627
55847,1,2,2,2,2,2,3,1,1,2,2,3,2,1,1,5,2,0,1,2,4,3,9,2,2,3,3,1,4,0,3,6,1,4,4,4,4,1,5,5,1,3,2,2,8,7,4,2,1,1,1,3,1,1,5,1,1,1,1,1,10.0541
55848,1,1,2,3,2,1,6,6,6,6,6,6,6,2,1,6,2,0,3,2,2,2,7,2,2,2,2,1,0,0,2,6,6,6,6,0,0,1,4,3,1,2,2,2,6,6,2,2,1,2,2,3,1,1,3,1,1,2,6,0,43.5549
55850,1,2,2,2,2,2,1,1,1,1,1,6,1,3,1,3,2,0,3,1,2,1,7,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,4,3,1,1,2,2,5,3,2,2,1,2,2,4,2,2,2,1,1,2,6,0,16.1185
55853,2,1,2,2,1,2,1,1,1,2,1,6,3,1,1,6,2,0,1,1,1,2,5,2,6,2,2,1,3,3,3,6,6,6,6,3,3,1,3,7,2,0,1,1,3,3,1,2,1,1,1,1,1,1,2,1,1,2,6,0,10.1859
55854,2,1,1,1,1,2,2,2,1,2,2,2,3,3,1,6,1,3,3,3,4,3,3,2,2,3,3,2,6,6,3,6,4,1,3,1,3,1,6,2,2,2,1,1,1,4,4,2,1,1,1,2,1,1,5,1,1,2,6,0,10.0159
55856,1,2,2,2,2,1,6,6,6,6,6,6,6,1,1,6,2,0,1,2,4,2,4,2,6,2,2,1,4,4,1,9,9,9,9,9,9,1,7,5,1,2,2,2,5,3,4,2,1,1,1,2,1,1,6,3,3,2,6,0,11.0918
55858,3,1,5,5,5,2,2,2,1,1,2,2,1,3,2,3,2,0,3,2,1,1,7,2,9,9,1,1,9,3,3,6,4,3,3,9,4,1,6,2,1,0,1,1,2,4,1,2,1,1,1,5,3,3,5,3,3,1,1,1,10.5872
55859,1,2,2,3,2,1,6,6,6,6,6,6,6,1,1,4,1,1,1,1,4,1,8,2,6,1,1,2,6,6,3,9,1,6,6,6,6,1,4,3,1,1,2,2,5,4,9,2,1,1,1,4,2,2,4,2,2,2,6,0,14.3545
55860,3,2,2,2,2,1,6,6,6,6,6,6,6,2,1,1,2,0,1,1,3,2,6,2,6,2,2,1,3,4,3,6,6,6,6,3,4,1,4,3,1,9,1,1,5,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,54.3093
55861,6,6,6,6,6,6,2,1,1,2,2,2,3,3,1,4,2,0,1,1,1,2,6,2,6,2,3,2,6,6,3,6,3,3,3,3,3,3,96,96,6,6,6,6,96,4,1,2,1,1,1,2,1,1,2,1,1,2,6,0,10.8356
55863,1,2,2,2,2,2,2,2,1,1,1,6,1,1,1,3,1,1,1,2,4,2,8,1,6,2,2,2,6,6,2,6,6,6,6,6,6,1,4,3,1,2,2,2,2,10,4,1,1,3,3,1,1,1,1,1,1,1,1,1,12.2309
55864,2,1,2,4,2,1,6,6,6,6,6,6,6,4,1,1,1,0,1,2,2,3,8,2,6,3,3,1,2,0,2,6,4,6,6,2,0,1,4,3,1,2,1,1,6,6,2,1,2,3,3,3,1,1,2,1,1,2,6,0,14.4764
55865,1,2,2,3,1,1,6,6,6,6,6,6,6,1,1,6,1,0,3,2,2,1,9,2,1,1,2,1,0,0,3,6,6,3,3,3,3,1,7,4,1,1,2,1,6,4,2,2,1,1,2,4,2,1,2,1,1,2,6,0,17.2455
55866,1,6,6,6,6,6,0,6,6,6,6,6,6,2,1,5,2,0,1,2,4,2,9,2,2,2,2,1,3,3,2,6,6,4,4,4,4,1,7,4,1,6,6,6,96,10,4,1,2,1,3,5,1,1,2,1,1,2,6,0,12.2309
55869,3,2,1,1,1,1,6,6,6,6,6,6,6,1,1,6,1,0,2,1,2,1,10,2,1,1,1,1,3,3,3,6,6,1,1,3,3,1,7,5,1,1,2,2,4,4,2,2,1,2,2,1,1,1,2,1,1,2,6,0,20.9958
55870,1,2,2,3,1,1,6,6,6,6,6,6,6,1,1,6,1,2,1,3,4,1,9,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,7,4,1,2,3,3,10,10,9,1,2,3,3,5,3,3,5,3,3,2,6,0,10.5343
55872,1,2,4,3,2,2,2,1,1,1,1,6,1,3,1,6,1,0,1,1,4,2,4,2,6,2,2,2,6,6,3,6,1,6,6,6,6,1,2,2,1,2,2,2,99,7,4,2,1,1,1,2,1,1,2,1,1,2,6,0,14.2388
55873,2,1,4,5,2,2,3,3,2,2,6,6,3,3,1,6,1,0,1,1,4,2,2,2,6,2,3,1,4,4,3,2,2,2,1,4,4,1,2,7,1,0,1,1,1,4,4,2,1,1,1,5,1,1,5,1,1,1,2,1,10.3037
55874,2,2,2,3,3,2,1,5,1,2,1,6,3,1,1,3,2,0,1,1,1,1,99,2,6,1,1,1,2,3,2,6,6,6,6,2,3,1,4,6,1,1,2,2,4,1,1,1,1,1,1,2,1,1,4,2,2,2,6,0,12.8126
55875,1,2,2,2,2,2,2,2,1,1,1,6,1,3,1,5,2,0,1,1,3,2,4,2,6,2,2,2,6,6,2,6,6,6,6,6,6,1,2,2,1,2,2,2,8,7,3,2,1,1,1,4,1,1,4,1,1,2,6,0,63.2254
55877,1,2,2,2,2,2,1,2,1,1,2,2,1,3,1,6,2,0,1,1,3,3,9,2,2,3,3,1,4,0,3,6,3,6,6,4,0,1,7,5,1,3,2,2,8,8,3,2,1,1,3,1,1,1,3,1,1,2,6,0,11.2514
55878,6,6,6,6,6,6,2,3,1,1,2,2,1,4,9,6,1,3,3,3,2,1,4,2,6,1,1,1,3,4,2,6,6,6,6,3,4,2,96,96,6,6,6,6,96,4,2,1,2,2,2,6,3,3,4,1,1,2,6,0,17.2455
55880,1,2,2,2,1,1,6,6,6,6,6,6,6,3,1,4,2,0,1,1,4,1,8,2,6,1,1,2,6,6,2,6,6,6,6,6,6,1,2,8,1,0,1,1,4,4,9,2,1,1,1,3,1,1,1,1,1,1,2,1,11.3271
55882,6,6,6,6,6,6,1,1,1,1,1,6,2,1,1,6,1,0,3,4,2,2,4,2,2,2,2,2,6,6,1,6,6,6,6,6,6,3,96,96,6,6,6,6,96,6,2,2,1,2,2,3,1,1,1,1,1,1,9,3,33.437
55885,1,1,1,4,4,2,0,6,6,6,6,6,6,1,1,6,1,1,1,4,4,3,1,2,3,3,3,2,6,6,3,6,4,6,6,6,6,1,5,5,1,2,1,1,6,99,4,1,2,5,5,2,1,1,2,1,1,2,6,0,10.4117
55889,3,2,2,2,2,2,4,2,1,1,1,6,3,1,2,6,2,0,3,2,2,3,8,2,3,3,3,2,6,6,2,6,2,6,6,6,6,1,4,3,1,3,1,1,8,8,4,2,1,1,1,6,1,1,6,1,1,2,6,0,15.4887
55890,2,2,4,5,2,1,6,6,6,6,6,6,6,3,1,6,2,0,3,1,2,1,5,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,3,2,1,1,2,2,5,5,2,2,1,2,2,4,2,2,4,2,2,2,6,0,17.2455
55891,2,1,2,2,1,2,1,3,1,1,1,6,1,3,1,1,1,0,3,2,2,3,4,2,2,3,3,1,3,3,3,6,6,4,4,4,4,1,3,5,1,2,1,1,8,4,3,2,2,1,3,5,1,1,4,1,1,2,6,0,16.1977
55893,1,2,2,2,2,2,3,1,1,2,2,3,1,3,1,1,1,0,1,2,4,2,9,2,6,2,2,1,2,2,2,6,6,6,6,2,2,1,7,4,1,2,2,2,6,7,4,2,1,1,1,6,3,3,4,1,1,1,1,1,12.801
55895,2,2,1,2,1,2,3,2,1,1,2,2,2,3,9,2,1,0,1,2,4,3,4,2,2,3,3,2,6,6,3,6,3,6,6,6,6,1,6,2,1,3,1,1,5,5,9,2,3,1,1,4,1,1,5,1,1,2,6,0,13.2314
55897,2,2,2,2,3,2,3,2,1,2,2,1,3,3,1,6,1,0,1,1,3,2,10,1,6,2,2,2,6,6,3,6,1,3,0,3,0,1,3,5,1,2,1,1,5,4,3,2,1,1,1,2,1,1,4,1,1,2,6,0,48.5379
55899,2,2,2,2,2,2,2,1,1,2,1,6,1,5,9,3,2,0,1,1,3,1,9,2,2,2,1,2,6,6,2,6,6,6,6,6,6,1,7,4,1,2,2,3,7,7,3,1,9,1,3,6,3,3,5,3,3,2,6,0,142.2755
55901,2,2,2,4,3,1,6,6,6,6,6,6,6,1,9,4,1,1,1,3,4,3,8,2,3,3,3,2,6,6,3,6,4,3,0,3,0,1,1,3,1,3,2,2,6,6,4,1,3,1,3,2,1,1,1,1,1,2,6,0,10.7798
55903,3,2,1,1,3,2,3,1,1,1,1,6,3,3,1,3,2,0,1,1,3,2,4,2,6,2,2,2,6,6,1,6,6,6,6,6,6,1,2,7,1,1,1,1,8,99,3,2,1,1,1,5,2,2,4,1,1,2,6,0,63.2254
55906,2,2,2,2,3,2,1,1,1,2,1,6,3,4,1,1,1,2,3,3,3,2,5,2,1,2,2,1,4,4,2,6,6,6,6,4,4,1,5,2,1,1,1,1,5,3,3,1,1,5,3,5,2,2,4,1,1,2,6,0,63.2254
55907,1,2,1,2,1,2,0,6,6,6,6,6,6,1,1,6,1,2,3,4,2,3,1,2,6,3,3,2,6,6,1,6,6,6,6,6,6,1,5,1,1,2,1,1,10,10,2,2,1,1,3,1,1,1,1,1,1,2,6,0,10.4609
55909,1,2,2,4,2,1,6,6,6,6,6,6,6,1,1,6,1,2,1,3,4,2,1,2,2,2,2,1,0,0,3,6,6,6,6,0,0,1,5,5,1,3,3,3,5,5,4,2,1,1,3,5,2,2,5,2,2,2,6,0,14.2388
55911,1,2,2,3,2,1,6,6,6,6,6,6,6,1,1,6,1,0,1,3,4,1,7,2,2,2,1,2,6,6,3,2,2,6,6,6,6,1,4,3,1,1,1,2,7,8,9,1,1,1,1,5,3,3,5,3,3,2,6,0,22.5559
55913,1,2,2,2,1,1,6,6,6,6,6,6,6,1,1,6,1,3,2,3,2,3,5,2,2,3,3,2,6,6,1,6,6,6,6,6,6,1,3,2,1,2,1,1,7,7,2,2,1,2,2,3,1,1,3,1,1,2,6,0,14.4764
55914,1,2,1,2,2,2,2,2,1,2,1,6,3,1,1,6,2,0,1,2,4,2,6,2,6,2,3,1,4,4,3,6,2,3,1,4,4,1,4,3,1,3,3,2,6,6,4,2,1,1,1,4,1,1,6,3,1,2,6,0,11.0243
55919,6,6,6,6,6,6,2,1,1,1,2,1,3,1,1,4,2,0,1,1,4,2,3,2,6,2,3,1,0,3,3,6,1,0,2,0,3,3,96,96,6,6,6,6,96,1,4,2,1,1,1,5,2,1,5,2,1,2,6,0,10.1339
55920,2,2,2,2,2,2,2,1,1,1,2,2,1,3,1,1,1,0,1,2,4,3,8,2,2,3,3,2,6,6,3,6,1,6,6,6,6,1,2,7,1,2,1,1,9,9,4,1,3,5,3,6,2,2,6,3,3,2,6,0,11.1615
55923,1,2,2,2,1,1,6,6,6,6,6,6,6,3,1,6,1,1,2,2,2,3,4,2,6,3,3,1,3,2,3,6,1,6,6,3,2,1,7,5,1,3,2,2,6,6,2,2,1,2,2,6,3,3,6,2,2,2,6,0,14.4764
55926,6,6,6,6,6,6,1,2,1,1,1,6,1,4,1,6,1,1,1,3,4,2,1,2,2,2,2,2,6,6,3,2,3,6,6,6,6,3,96,96,6,6,6,6,96,5,4,2,1,1,1,2,1,1,2,1,1,2,6,0,14.2388
55927,1,2,1,2,1,2,1,2,1,1,1,6,1,1,1,4,1,0,1,1,4,2,1,2,6,2,2,2,6,6,3,3,2,6,6,6,6,1,5,5,1,2,2,2,7,7,4,2,1,1,1,6,3,3,4,1,1,1,2,1,11.0243
55930,1,2,1,3,2,1,6,6,6,6,6,6,6,1,1,2,2,0,1,1,4,2,5,2,6,2,2,2,6,6,2,9,6,6,6,6,6,1,1,5,1,2,2,2,7,7,4,2,1,1,1,5,2,2,4,1,1,2,6,0,10.8597
55931,2,1,3,2,1,2,2,1,1,2,2,2,1,3,1,6,2,0,3,1,2,3,10,1,2,3,3,2,6,6,3,2,1,6,6,6,6,1,2,7,1,2,1,1,6,5,2,2,1,1,1,5,1,1,6,2,2,2,6,0,13.9653
55932,1,2,1,1,1,2,2,3,1,1,2,2,2,1,1,6,1,0,1,4,4,1,3,2,2,2,1,2,6,6,2,6,6,3,2,3,2,1,99,6,1,2,2,3,99,99,9,2,2,1,5,6,3,3,6,3,3,2,6,0,44.0902
55933,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,9,9,9,2,3,1,5,2,9,9,1,1,9,0,1,9,9,9,9,9,9,1,99,99,9,9,9,9,99,99,3,9,9,9,9,99,9,9,99,9,9,2,6,0,51.9627
55934,2,3,3,3,5,1,6,6,6,6,6,6,6,2,1,6,1,2,1,4,3,2,7,2,6,2,2,2,6,6,2,6,6,6,6,6,6,1,99,99,9,2,3,2,99,99,3,9,2,5,3,1,1,1,1,1,1,2,6,0,56.8409
55936,2,2,1,3,2,1,6,6,6,6,6,6,6,3,1,2,2,0,1,1,4,2,6,1,6,2,2,1,3,0,3,3,1,2,0,3,0,1,5,5,1,2,2,2,6,6,4,1,1,3,3,3,1,1,4,1,1,2,6,0,12.801
55938,3,3,3,2,5,2,1,2,1,2,1,6,2,3,1,2,2,0,1,1,3,1,5,2,6,1,1,1,2,0,3,6,6,1,0,3,0,1,3,2,1,1,2,2,10,99,3,1,1,1,1,5,3,3,2,1,1,1,1,2,51.9627
55940,2,2,2,2,1,1,6,6,6,6,6,6,6,1,9,6,2,0,1,2,3,3,5,2,3,3,3,2,6,6,2,6,6,6,6,6,6,1,2,1,1,2,1,1,5,6,3,1,3,1,3,6,3,3,4,1,1,2,6,0,39.6122
55942,2,1,2,4,4,2,2,3,1,1,2,2,1,3,9,1,1,0,1,3,4,3,6,2,3,3,3,2,6,6,2,6,4,6,6,6,6,1,4,3,1,3,2,2,7,7,3,1,3,3,3,2,1,1,4,1,1,2,6,0,12.4428
55943,2,1,3,4,1,1,6,6,6,6,6,6,6,1,9,2,1,0,1,2,3,3,5,2,2,3,3,2,6,6,3,6,3,6,6,6,6,1,6,7,1,2,1,1,8,6,3,1,3,3,3,6,2,2,6,2,2,2,6,0,32.1297
55945,3,2,2,2,3,1,6,6,6,6,6,6,6,3,1,1,2,0,3,3,2,3,2,2,2,3,3,1,3,2,3,6,9,3,0,4,2,1,3,5,1,0,1,1,7,6,2,1,2,1,3,5,1,1,5,1,1,1,1,1,18.8568
55948,2,1,4,4,1,1,6,6,6,6,6,6,6,3,1,4,1,0,1,1,4,2,7,1,6,2,3,2,6,6,2,2,6,6,6,6,6,1,3,3,1,2,2,1,6,7,4,1,2,3,3,4,1,1,2,1,1,2,6,0,12.6471
55949,3,1,2,3,2,2,5,1,1,1,1,6,3,3,1,5,2,0,3,1,4,2,3,2,6,2,2,1,2,0,3,6,4,6,6,2,0,1,6,7,1,0,1,1,3,3,3,2,1,1,1,5,2,2,5,2,2,1,1,1,11.0918
55953,1,1,1,2,1,1,6,6,6,6,6,6,6,1,2,6,2,0,3,2,4,1,5,2,1,1,1,1,3,2,3,6,6,6,6,3,2,1,6,7,1,9,1,1,4,5,9,2,1,1,1,99,9,9,99,9,9,2,6,0,23.5885
55954,3,2,2,2,1,2,2,2,1,1,1,6,1,1,9,2,2,0,1,2,1,2,5,1,1,2,2,2,6,6,1,6,6,6,6,6,6,1,6,6,1,2,2,2,4,4,3,1,9,3,3,5,2,2,5,2,2,2,6,0,18.9965
55957,1,2,1,2,2,1,6,6,6,6,6,6,6,3,1,4,2,0,3,1,1,2,1,2,2,2,2,1,4,0,3,6,3,6,6,4,0,1,5,5,1,2,2,2,3,99,1,2,1,1,1,2,1,1,3,1,1,1,2,3,10.9905
55961,1,2,2,2,3,2,2,2,1,1,2,3,2,3,1,3,2,0,3,1,2,1,1,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,7,5,1,1,2,2,5,5,2,2,1,2,2,4,2,2,4,2,2,2,6,0,16.1185
55964,1,2,2,2,3,2,2,2,1,1,1,6,1,3,1,2,2,0,1,1,3,2,7,1,6,2,3,1,3,0,2,6,6,6,6,3,0,1,6,2,1,2,2,1,7,6,3,1,2,1,1,5,2,1,5,2,1,2,6,0,63.2254
55965,6,6,6,6,6,6,2,2,2,2,6,6,1,4,1,2,1,2,1,3,4,2,4,2,1,2,2,1,4,4,1,9,9,9,9,9,9,3,96,96,6,6,6,6,96,1,4,1,3,5,3,2,1,1,1,1,1,2,6,0,11.1085
55969,3,2,2,2,2,2,2,2,1,1,2,2,1,3,1,6,2,0,1,1,3,2,6,2,6,2,2,1,3,3,3,6,1,6,6,3,3,1,3,2,1,2,2,2,5,3,3,2,1,1,1,3,1,1,4,1,1,2,6,0,54.3093
55970,2,2,2,2,2,2,1,2,1,1,1,6,1,2,1,6,1,2,1,3,3,1,5,2,6,1,1,2,6,6,3,6,6,6,6,6,6,1,4,2,1,1,2,2,6,3,3,2,1,1,1,2,1,1,2,1,1,2,6,0,51.9627
55972,3,2,2,2,1,1,6,6,6,6,6,6,6,3,1,2,2,0,3,1,2,1,5,1,6,1,1,2,6,6,1,6,6,6,6,6,6,1,2,7,1,9,1,1,3,3,2,2,1,2,2,4,3,3,1,1,1,2,6,0,17.2455
55973,1,6,6,6,6,6,0,6,6,6,6,6,6,3,9,1,1,0,1,1,4,1,5,2,6,1,2,1,3,4,1,9,9,9,9,9,9,1,2,1,1,6,6,6,96,5,9,2,1,1,1,4,2,1,4,2,1,2,6,0,15.9668
55975,1,2,2,3,1,1,6,6,6,6,6,6,6,3,1,1,2,0,3,1,4,2,4,2,6,2,3,2,6,6,2,3,6,6,6,6,6,1,4,5,1,3,3,1,5,3,4,2,1,1,1,6,3,3,6,3,2,2,6,0,14.2388
55976,3,2,3,2,1,1,6,6,6,6,6,6,6,3,1,6,1,0,3,1,1,2,10,2,6,2,2,2,6,6,3,4,6,6,6,6,6,1,6,7,1,2,2,2,4,4,1,2,1,1,1,5,2,2,5,2,2,2,6,0,10.0027
55978,3,1,5,5,5,2,0,6,6,6,6,6,6,1,1,6,2,0,1,2,4,1,5,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,2,7,2,9,1,1,2,4,9,2,1,1,1,5,3,3,3,1,1,1,2,1,10.1044
55981,1,2,2,3,2,2,1,4,1,1,1,6,1,1,1,6,1,1,2,2,2,1,4,2,6,1,1,2,6,6,2,6,6,6,6,6,6,1,7,5,1,1,2,2,3,3,2,2,1,2,2,2,1,1,3,1,1,2,6,0,18.8757
55982,3,2,2,1,1,1,6,6,6,6,6,6,6,3,2,6,2,0,1,1,1,2,4,2,6,2,2,1,0,1,3,1,1,6,6,0,1,1,1,3,1,1,1,1,10,2,1,2,1,1,1,4,1,1,2,1,1,2,6,0,10.6607
55983,6,6,6,6,6,6,3,1,1,1,2,1,1,3,1,3,2,0,3,1,2,1,8,2,6,1,1,2,6,6,1,6,6,6,6,6,6,3,96,96,6,6,6,6,96,2,2,2,1,2,2,3,1,1,5,3,3,2,6,0,16.1185
55985,2,2,3,3,3,2,1,4,1,1,1,6,2,3,1,2,2,0,1,1,4,2,6,2,6,2,2,2,6,6,3,2,1,6,6,6,6,1,5,5,1,2,2,2,3,3,4,2,1,1,1,3,1,1,3,1,1,1,2,2,12.801
55986,1,1,5,5,5,2,1,3,1,2,2,2,1,1,9,6,1,1,1,4,4,9,9,2,3,3,9,2,6,6,2,6,6,6,6,6,6,1,7,4,1,0,1,3,6,6,4,1,2,3,5,2,9,3,1,9,1,1,1,1,24.772
55987,1,2,2,2,2,1,6,6,6,6,6,6,6,1,1,6,1,1,3,1,4,1,9,2,6,1,1,2,6,6,1,6,6,6,6,6,6,1,7,2,1,1,2,2,4,99,9,2,1,1,1,4,2,2,4,2,2,2,6,0,11.3271
55990,6,6,6,6,6,6,5,2,1,2,2,2,3,3,1,3,2,0,1,1,3,3,4,2,2,3,3,2,6,6,3,4,3,6,6,6,6,2,96,96,6,6,6,6,96,5,3,2,1,1,1,6,2,2,6,2,2,1,2,1,11.7664
55991,1,2,1,1,1,2,5,1,1,2,1,6,2,1,1,6,2,0,3,1,2,1,5,2,6,1,2,1,2,3,3,6,6,6,6,2,3,1,3,7,1,1,2,1,4,3,2,2,1,2,2,1,1,1,1,1,1,2,6,0,17.2455
55996,3,2,2,2,1,1,6,6,6,6,6,6,6,3,1,4,2,0,3,1,2,1,4,2,6,1,1,2,6,6,2,6,6,6,6,6,6,1,6,7,1,0,1,1,3,3,2,1,2,3,3,99,9,9,4,2,2,1,1,1,20.9958
55997,6,6,6,6,6,6,1,5,1,2,2,2,1,3,1,1,2,0,1,1,4,2,6,2,6,2,2,2,6,6,3,3,3,6,6,6,6,3,96,96,6,6,6,6,96,1,4,2,1,1,1,99,9,1,2,1,1,1,2,2,11.0507
55998,6,6,6,6,6,6,3,1,1,1,2,1,2,3,2,3,2,0,1,1,1,2,9,2,6,2,3,1,4,4,3,2,3,6,6,4,4,3,96,96,6,6,6,6,96,1,1,2,1,1,1,4,1,1,4,1,1,2,6,0,10.097
55999,1,2,2,4,2,1,6,6,6,6,6,6,6,1,1,2,2,0,1,1,1,1,8,2,2,2,2,1,4,3,3,3,6,6,6,4,3,1,4,3,1,1,1,1,5,5,1,2,1,1,1,3,1,1,4,2,1,1,1,1,11.4527
56002,2,2,2,2,4,2,1,1,1,2,1,6,3,3,1,6,1,0,1,1,4,2,4,2,6,2,2,2,6,6,1,3,6,6,6,6,6,1,4,3,1,2,2,2,5,4,4,1,1,1,1,1,1,1,6,3,3,2,6,0,10.6548
56004,1,2,2,4,2,1,6,6,6,6,6,6,6,3,1,6,1,0,1,1,3,3,6,2,2,3,3,2,6,6,3,4,2,6,6,6,6,1,7,4,1,3,2,2,7,6,3,2,1,1,1,6,2,2,4,1,1,2,6,0,11.7664
56005,1,1,4,3,2,2,0,6,6,6,6,6,6,1,1,6,1,0,1,4,4,3,10,2,3,3,3,2,6,6,2,6,6,6,6,6,6,1,2,2,1,2,1,1,9,10,4,2,1,1,1,1,1,1,6,1,1,2,6,0,10.0159
56007,1,6,6,6,6,6,5,2,1,1,1,6,1,3,1,2,2,0,1,1,3,3,9,2,2,3,3,1,3,0,1,9,9,9,9,9,9,1,7,4,1,6,6,6,96,99,3,2,1,1,1,3,1,1,4,1,1,1,1,1,11.2514
56009,2,2,1,3,4,1,6,6,6,6,6,6,6,1,1,6,1,0,1,4,1,3,4,2,3,3,3,1,3,0,3,6,6,6,6,3,0,1,5,2,1,3,1,1,6,6,1,2,1,1,1,2,1,1,1,1,1,2,6,0,10.0235
56011,2,1,3,1,3,1,6,6,6,6,6,6,6,1,9,6,1,0,3,3,1,3,5,2,2,3,3,2,6,6,1,6,6,6,6,6,6,1,6,7,1,0,1,1,4,6,1,1,3,2,2,1,1,1,1,1,1,2,6,0,10.6754
56012,1,2,1,2,2,2,1,2,1,1,2,3,3,1,1,6,1,0,1,1,1,1,4,2,6,1,1,2,6,6,3,6,6,3,9,3,9,1,4,5,1,1,2,2,5,4,1,2,1,1,1,99,9,9,6,3,3,2,6,0,11.0024
56015,2,2,1,2,1,2,2,2,1,1,1,6,2,1,1,6,2,0,1,1,4,1,5,2,6,1,2,1,3,3,3,6,1,1,3,3,4,1,5,6,2,0,1,1,1,1,9,2,1,1,1,2,1,1,1,1,1,2,6,0,15.9668
56016,3,1,3,3,2,2,2,1,1,1,1,6,3,1,2,2,2,0,1,2,4,2,2,2,6,2,2,1,9,9,2,6,6,9,9,9,9,1,6,7,1,0,1,1,99,99,1,2,1,1,1,2,1,1,4,1,1,2,6,0,11.0901
56017,1,6,6,6,6,6,2,1,1,1,2,2,3,1,1,3,2,0,3,2,2,3,4,2,2,3,3,2,6,6,2,6,6,6,6,6,6,1,2,1,1,6,6,6,96,3,2,1,2,2,2,5,1,1,5,1,1,2,6,0,10.6901
56018,1,1,1,3,4,2,2,1,1,1,1,6,3,3,1,2,2,0,1,1,1,2,6,2,6,2,2,1,0,2,3,6,1,6,6,0,2,1,6,3,1,0,1,1,3,1,1,2,1,1,1,3,1,1,4,1,1,2,6,0,11.1045
